2025-09-10 18:47:26.434 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-10 18:47:26.435 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.pii_coverage
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.lineage_coverage
2025-09-10 18:47:26.436 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-10 18:47:26.437 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.sla_breach_streaks
2025-09-10 18:47:26.461 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.462 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.462 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.462 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.467 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.473 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.479 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.479 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.479 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.492 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.504 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.509 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.509 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:26.509 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:28.840 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2360.36 ms)
2025-09-10 18:47:28.840 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (2405.71 ms)
2025-09-10 18:47:28.840 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1048 - [usage.creators_ratio] score=3 | rationale=Creator share is 40% which is strong; however, there is a heavy concentration of creators with only 4 out of 10 users being creators, indicating potential risks in enablement across teams.
2025-09-10 18:47:28.841 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.error_rate_queries
2025-09-10 18:47:28.911 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:29.066 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2586.73 ms)
2025-09-10 18:47:29.067 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (2632.30 ms)
2025-09-10 18:47:29.067 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1048 - [usage.dau_mau] score=1 | rationale=The stickiness is not computable due to severe data sparsity, with only 10 distinct user events over the last 30 days. This lack of coverage prevents reliable computation of DAU and MAU.
2025-09-10 18:47:29.067 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1052 - [usage.dau_mau] gaps=['Severe data sparsity preventing trustworthy computation of DAU and MAU.']
2025-09-10 18:47:29.068 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-10 18:47:29.111 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:29.383 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2874.42 ms)
2025-09-10 18:47:29.384 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.pii_coverage (2947.30 ms)
2025-09-10 18:47:29.384 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1048 - [governance.pii_coverage] score=3 | rationale=Some dashboards are tagged with PII, but overall coverage is inconsistent and lacks enforced access policies, limiting the score.
2025-09-10 18:47:29.384 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1050 - [governance.pii_coverage] flags=['coverage_inconsistent']
2025-09-10 18:47:29.384 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1052 - [governance.pii_coverage] gaps=['Many dashboards lack PII tagging and access policies; implement comprehensive tagging and access control measures to improve coverage.']
2025-09-10 18:47:29.385 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.dept_coverage
2025-09-10 18:47:29.414 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 18:47:29.424 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2950.61 ms)
2025-09-10 18:47:29.424 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (2988.79 ms)
2025-09-10 18:47:29.424 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1048 - [features.cross_links] score=3 | rationale=Approximately 37.5% of dashboards are linked, but the link usage is concentrated on a few dashboards, indicating uneven engagement. The highest usage is from only a couple of dashboards, which limits overall effectiveness.
2025-09-10 18:47:29.424 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1050 - [features.cross_links] flags=['distribution_skewed']
2025-09-10 18:47:29.424 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:1052 - [features.cross_links] gaps=['Link usage is concentrated; increase link enablement and usage across underutilized dashboards to achieve a more balanced distribution and potentially unlock a higher score.']
2025-09-10 18:47:29.445 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2935.79 ms)
2025-09-10 18:47:29.445 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.refresh_timeliness (3008.47 ms)
